month,Piemonte,Valle d'Aosta,Lombardia,Trentino-Alto Adige,Veneto,Friuli Venezia Giulia,Liguria,Emilia-Romagna,Toscana,Umbria,Marche,Lazio,Abruzzo,Molise,Campania,Puglia,Basilicata,Calabria,Sicilia,Sardegna
1956-06-01,2240450.25,167427.359375,2465364.0,1687670.125,2271854.5,1547653.5,321748.5,1533872.5,1714803.25,669420.875,648153.75,870260.4375,574657.9375,252525.125,769539.375,895150.5,491451.3125,612710.5625,97838.1875,247359.25
1956-07-01,2852417.75,352563.25,2823986.25,1454547.875,1596154.0,1182268.0,237217.59375,721100.8125,633471.6875,214180.21875,378612.25,94112.609375,221598.4375,74939.9296875,140709.15625,170442.96875,121966.0625,84175.5859375,1802.4345703125,1798.3262939453125
1956-08-01,1432598.875,313106.125,2069137.25,1420367.375,1014322.875,1004061.6875,67423.71875,404144.15625,204286.234375,56912.33984375,162127.96875,67856.7265625,37830.30078125,7003.75146484375,126390.296875,24853.19921875,33816.68359375,128663.0078125,9789.484375,31279.953125
1956-09-01,4927341.5,487582.4375,2801271.5,1197527.0,1887161.75,906250.75,882717.5,1112536.0,1396279.5,253442.421875,112184.5390625,968024.6875,300839.4375,128373.6484375,414733.21875,436960.9375,199349.28125,459560.625,1845539.75,1047160.0625
1956-10-01,1369821.5,73055.703125,1708193.625,1087900.75,1773005.5,1607943.5,400559.0625,1136936.75,1396451.75,472752.4375,600609.75,1671966.375,893517.25,362350.4375,1803617.0,587945.625,676938.8125,1376442.375,1211711.125,1405750.0
1956-11-01,2560973.0,108490.734375,1402839.375,472323.46875,1179267.0,875988.0625,626313.25,2974239.0,3572150.5,1434389.75,1788188.0,4226522.0,1980635.25,957575.375,3520029.25,2720432.5,1805290.125,3022014.0,4057839.75,2842314.25
1956-12-01,253713.703125,21138.83984375,189675.796875,33928.5859375,263543.5,85166.203125,183156.046875,627662.125,910149.8125,379133.5625,781468.375,1046036.375,915885.3125,358782.96875,1070557.125,1614801.125,852583.0,1912870.125,1693687.375,1425428.125
1957-01-01,1013331.0,58605.7109375,1438732.375,482131.34375,984858.0625,467079.8125,515572.78125,1651919.875,1612595.5,476834.875,1018822.0625,1672872.125,1286847.75,676903.875,1884534.75,2889426.75,1548558.125,3462996.5,3430919.25,3110104.5
1957-02-01,1604006.5,381415.3125,2212369.75,806374.5625,1589858.0,1004250.875,848507.875,1980286.5,2992271.0,954534.75,844461.125,1700242.625,873625.3125,267311.5,926012.875,295459.84375,247375.09375,635882.0625,77691.296875,450631.34375
1957-03-01,1231293.375,174187.515625,779583.9375,395601.40625,356091.84375,187444.3125,343983.84375,820808.3125,842653.3125,363807.375,567026.0625,570511.5,954966.8125,284905.84375,433872.5,1127706.25,642077.625,1214857.25,1286906.25,289419.6875
1957-04-01,4049627.5,207130.6875,2440441.75,698548.3125,2085368.5,1069281.25,913569.25,2953478.0,2643773.5,774856.9375,843554.875,1459816.0,804437.875,318155.09375,806771.0,646740.25,483511.375,1132061.875,1403600.75,1442375.0
1957-05-01,5203447.5,356764.5,3584287.0,1331056.875,2354943.0,781729.875,910888.5625,3479437.0,2893046.0,1123706.75,1327700.5,1975516.75,1570725.75,517777.09375,1382351.375,1286393.625,890578.75,1074005.5,1365487.625,2087507.75
1957-06-01,5525751.0,750002.25,4072483.25,2194509.25,1980951.875,1356479.125,414974.53125,1208312.75,893310.0,440344.03125,253909.359375,375806.78125,192550.59375,43931.3203125,131606.15625,148111.6875,135012.59375,45659.41015625,145639.96875,671888.625
1957-07-01,1270629.875,137337.28125,2595935.25,1908353.625,2140819.0,1615343.75,260960.421875,854929.875,961783.8125,333119.625,339166.46875,509711.78125,493693.75,185336.96875,397622.15625,472095.625,245893.59375,74195.40625,34454.66015625,1797.15234375
1957-08-01,1193481.75,196297.40625,1776774.875,1684223.25,1028680.75,794938.3125,115479.03125,652660.6875,293723.125,276072.0625,589629.4375,219343.265625,216667.6875,91538.078125,359912.5,584273.375,570363.8125,536403.5,442013.15625,60054.5859375
1957-09-01,237117.4375,63280.27734375,991420.1875,551021.125,1096079.5,569560.125,83122.3203125,951162.1875,346976.46875,222886.328125,583701.3125,379072.46875,532595.4375,196044.109375,530943.375,939210.625,382214.65625,672761.125,1576409.375,152297.0625
1957-10-01,1104098.5,52805.34765625,2185875.5,730840.625,1398152.5,569769.125,518786.1875,1609855.25,1663145.375,744071.0625,867118.5,1909270.5,1068066.625,679368.25,2290415.25,2895030.25,1571421.375,3649958.0,5138335.5,4104944.0
1957-11-01,5003768.5,335616.3125,4107299.0,1455113.375,2180319.5,1356330.0,1703009.75,1705241.25,2465422.5,510231.625,353302.65625,1808410.625,888474.8125,620411.125,1870966.5,1922005.25,1494830.0,4536970.0,3770868.5,4191993.5
1957-12-01,3429323.25,283777.9375,2366470.0,978252.6875,1724836.875,1166608.875,1665732.875,1394182.375,2568653.5,701665.5,586866.375,2041037.375,1405305.25,727547.5,1658346.125,2259259.25,1203825.25,2184119.5,2865788.0,5244380.0
1958-01-01,334415.6875,143204.578125,529032.5,472306.0625,822706.875,791888.0625,209268.234375,764583.875,1728264.875,592757.5,617831.9375,1755376.5,1021689.3125,428823.5625,1477062.875,1197526.125,790838.1875,2056635.25,2475641.25,1687995.5
1958-02-01,913364.625,185279.5625,1546425.5,851904.875,1091199.125,1000880.9375,591616.1875,896238.3125,1200515.5,497613.5,529893.5625,1152132.0,561722.375,248158.84375,1181333.75,351085.96875,442540.59375,779234.6875,1003970.5625,521312.15625
1958-03-01,743733.8125,93990.4296875,743809.4375,276119.28125,683982.0,413870.6875,409286.1875,1964274.5,3080932.0,1273750.375,1874570.25,2160493.75,1662006.75,573942.8125,2194257.5,1609266.875,1172043.875,2291471.75,1943168.5,1989399.5
1958-04-01,3867390.0,240808.9375,4438259.5,1537507.625,3781872.0,1377717.625,932199.1875,3949282.75,2880024.5,1164950.0,1293943.0,3136722.5,1330278.25,528812.875,2372527.75,1480478.25,1064292.25,1576981.625,1356955.375,2408847.0
1958-05-01,1729697.625,302732.125,1494199.875,875217.875,842465.875,456177.53125,189156.15625,902262.0,951084.1875,387960.28125,531672.8125,782857.0625,626763.25,180658.609375,586067.6875,705212.125,673204.0625,797435.0,726578.75,411555.875
1958-06-01,2049259.0,281316.34375,3072043.25,1578755.125,2135369.75,1728796.75,452427.875,1331000.375,1009422.1875,630325.0,818172.0,790280.5625,477640.15625,194932.28125,533542.4375,451498.84375,284199.15625,290300.75,105814.46875,172617.28125
1958-07-01,1538322.375,199108.96875,1645890.625,1462726.625,1122282.625,981617.3125,246594.078125,360797.03125,388488.625,142290.875,170868.859375,569680.4375,333363.75,81151.828125,85589.328125,209347.90625,78941.1796875,256399.75,72003.7265625,79096.03125
1958-08-01,1730518.75,323580.6875,2030222.0,1529670.125,1412214.25,1039220.5,235673.5,523765.75,410877.75,183799.078125,125800.65625,188068.078125,96111.6484375,24036.427734375,69376.8125,49592.24609375,42442.26171875,12949.0322265625,45268.65625,13013.68359375
1958-09-01,996525.6875,116055.9375,1011378.0625,768883.8125,683759.0625,736768.3125,256701.109375,821055.125,612947.625,233789.1875,374399.9375,728685.375,622033.875,239967.90625,765452.4375,1088050.25,591153.625,754909.8125,560496.6875,712746.6875
1958-10-01,3317081.0,252210.59375,3084050.5,1362064.25,1858237.375,1785219.25,1059167.25,1725683.625,2868407.25,727075.25,681888.6875,1507241.25,687386.75,210584.75,1019688.75,844435.1875,733423.5,1567810.125,1718447.875,2250571.5
1958-11-01,6131961.0,438227.75,2466971.25,1390508.875,3310463.0,1606131.125,1010822.0625,3991320.5,2915223.5,1125381.75,1699029.5,3027670.0,2020486.625,746554.375,2213784.75,3310593.0,1842199.25,5564415.5,8097970.5,5953377.0
1958-12-01,3736563.5,402439.96875,3985222.75,2046567.0,2918555.25,2120586.0,1759527.5,2991347.0,4412433.0,1198797.25,785850.0,3555201.0,1473685.5,631220.3125,2486469.75,1005467.1875,1039878.25,2187724.25,2991865.75,3380981.5
1959-01-01,248531.921875,162337.59375,569979.9375,175557.5,423706.25,263693.78125,257623.03125,670858.25,2020232.25,646335.375,911925.625,1273082.625,782424.25,322578.25,1996090.0,816353.875,897197.8125,2433104.75,1481746.375,1301346.75
1959-02-01,1386669.5,62566.453125,226991.953125,12152.814453125,57073.03125,6035.5576171875,115358.5,647365.375,763275.625,365351.8125,443277.3125,655547.0,173794.03125,118939.5703125,353104.28125,102154.015625,121508.4921875,407983.34375,599738.375,2120643.0
